ndx:	HR:MN:SC:1/128s:	x:	y:	z:	unit factor			x:	y:	z:
199	00:00:12:046	1	2	251				0,003977574	0,007955148	0,99837105
0	00:00:13:034	1	0	250				0,003977574	0	0,994393476
1	00:00:13:034	3	0	249				0,011932722	0	0,990415902
2	00:00:13:034	2	0	249				0,007955148	0	0,990415902
3	00:00:13:034	2	3	249				0,007955148	0,011932722	0,990415902
4	00:00:13:035	3	1	247				0,011932722	0,003977574	0,982460754
5	00:00:13:035	2	0	247				0,007955148	0	0,982460754
6	00:00:13:035	1	0	248				0,003977574	0	0,986438328
7	00:00:13:035	1	1	251				0,003977574	0,003977574	0,99837105
8	00:00:13:035	2	0	251				0,007955148	0	0,99837105
9	00:00:13:035	3	1	250				0,011932722	0,003977574	0,994393476
10	00:00:13:035	1	3	251				0,003977574	0,011932722	0,99837105
11	00:00:13:035	2	1	254				0,007955148	0,003977574	1,010303772
12	00:00:13:035	0	2	254				0	0,007955148	1,010303772
13	00:00:13:036	1	4	254				0,003977574	0,015910296	1,010303772
14	00:00:13:036	2	4	245				0,007955148	0,015910296	0,974505607
15	00:00:13:036	4	1	255				0,015910296	0,003977574	1,014281346
16	00:00:13:036	2	1	249				0,007955148	0,003977574	0,990415902
17	00:00:13:036	4	0	255				0,015910296	0	1,014281346
18	00:00:13:036	1	1	253				0,003977574	0,003977574	1,006326198
19	00:00:13:036	1	1	256				0,003977574	0,003977574	1,018258919
20	00:00:13:036	1	1	254				0,003977574	0,003977574	1,010303772
21	00:00:13:036	0	2	253				0	0,007955148	1,006326198
22	00:00:13:037	3	2	255				0,011932722	0,007955148	1,014281346
23	00:00:13:037	0	1	248				0	0,003977574	0,986438328
24	00:00:13:037	2	0	249				0,007955148	0	0,990415902
25	00:00:13:037	5	0	248				0,01988787	0	0,986438328
26	00:00:13:037	1	0	250				0,003977574	0	0,994393476
27	00:00:13:037	4	2	254				0,015910296	0,007955148	1,010303772
28	00:00:13:037	0	0	250				0	0	0,994393476
29	00:00:13:037	2	2	248				0,007955148	0,007955148	0,986438328
30	00:00:13:037	2	1	249				0,007955148	0,003977574	0,990415902
31	00:00:13:037	2	-1	248				0,007955148	-0,003977574	0,986438328
32	00:00:13:037	1	0	253				0,003977574	0	1,006326198
33	00:00:13:037	0	2	255				0	0,007955148	1,014281346
34	00:00:13:037	1	0	251				0,003977574	0	0,99837105
35	00:00:13:037	1	1	253				0,003977574	0,003977574	1,006326198
36	00:00:13:037	1	1	251				0,003977574	0,003977574	0,99837105
37	00:00:13:037	2	0	250				0,007955148	0	0,994393476
38	00:00:13:037	4	0	250				0,015910296	0	0,994393476
39	00:00:13:037	1	3	250				0,003977574	0,011932722	0,994393476
40	00:00:13:037	0	1	248				0	0,003977574	0,986438328
41	00:00:13:038	2	1	250				0,007955148	0,003977574	0,994393476
42	00:00:13:038	1	1	250				0,003977574	0,003977574	0,994393476
43	00:00:13:038	1	2	253				0,003977574	0,007955148	1,006326198
44	00:00:13:038	0	1	250				0	0,003977574	0,994393476
45	00:00:13:038	0	0	250				0	0	0,994393476
46	00:00:13:038	3	-2	251				0,011932722	-0,007955148	0,99837105
47	00:00:13:038	2	0	250				0,007955148	0	0,994393476
48	00:00:13:038	-2	0	253				-0,007955148	0	1,006326198
49	00:00:13:038	0	-3	251				0	-0,011932722	0,99837105
50	00:00:13:038	2	0	247				0,007955148	0	0,982460754
51	00:00:13:038	2	-4	249				0,007955148	-0,015910296	0,990415902
52	00:00:13:038	1	-1	251				0,003977574	-0,003977574	0,99837105
53	00:00:13:038	1	-2	254				0,003977574	-0,007955148	1,010303772
54	00:00:13:039	2	1	248				0,007955148	0,003977574	0,986438328
55	00:00:13:039	1	2	251				0,003977574	0,007955148	0,99837105
56	00:00:13:039	0	1	250				0	0,003977574	0,994393476
57	00:00:13:039	-2	0	246				-0,007955148	0	0,97848318
58	00:00:13:039	0	0	252				0	0	1,002348624
59	00:00:13:040	0	-1	254				0	-0,003977574	1,010303772
60	00:00:13:040	0	0	255				0	0	1,014281346
61	00:00:13:040	-2	0	252				-0,007955148	0	1,002348624
62	00:00:13:040	1	0	253				0,003977574	0	1,006326198
63	00:00:13:040	3	4	251				0,011932722	0,015910296	0,99837105
64	00:00:13:040	5	1	250				0,01988787	0,003977574	0,994393476
65	00:00:13:040	0	-3	251				0	-0,011932722	0,99837105
66	00:00:13:040	0	0	250				0	0	0,994393476
67	00:00:13:040	0	0	254				0	0	1,010303772
68	00:00:13:040	1	1	254				0,003977574	0,003977574	1,010303772
69	00:00:13:040	1	-2	254				0,003977574	-0,007955148	1,010303772
70	00:00:13:040	-3	0	249				-0,011932722	0	0,990415902
71	00:00:13:040	1	0	251				0,003977574	0	0,99837105
72	00:00:13:040	0	0	251				0	0	0,99837105
73	00:00:13:040	-2	0	247				-0,007955148	0	0,982460754
74	00:00:13:040	-8	7	252				-0,031820591	0,027843017	1,002348624
75	00:00:13:040	3	-14	253				0,011932722	-0,055686035	1,006326198
76	00:00:13:040	-5	1	252				-0,01988787	0,003977574	1,002348624
77	00:00:13:041	0	-4	251				0	-0,015910296	0,99837105
78	00:00:13:041	4	-5	246				0,015910296	-0,01988787	0,97848318
79	00:00:13:041	1	-3	244				0,003977574	-0,011932722	0,970528033
80	00:00:13:041	0	-5	244				0	-0,01988787	0,970528033
81	00:00:13:041	5	-1	253				0,01988787	-0,003977574	1,006326198
82	00:00:13:041	2	-3	255				0,007955148	-0,011932722	1,014281346
83	00:00:13:041	1	-2	251				0,003977574	-0,007955148	0,99837105
84	00:00:13:041	6	-7	256				0,023865443	-0,027843017	1,018258919
85	00:00:13:041	4	-8	255				0,015910296	-0,031820591	1,014281346
86	00:00:13:041	3	-6	256				0,011932722	-0,023865443	1,018258919
87	00:00:13:041	7	-2	255				0,027843017	-0,007955148	1,014281346
88	00:00:13:041	7	-11	267				0,027843017	-0,043753313	1,062012232
89	00:00:13:041	4	-9	250				0,015910296	-0,035798165	0,994393476
90	00:00:13:041	6	-13	247				0,023865443	-0,051708461	0,982460754
91	00:00:13:041	-4	-15	251				-0,015910296	-0,059663609	0,99837105
92	00:00:13:041	3	-13	248				0,011932722	-0,051708461	0,986438328
93	00:00:13:041	5	-14	245				0,01988787	-0,055686035	0,974505607
94	00:00:13:042	6	-13	252				0,023865443	-0,051708461	1,002348624
95	00:00:13:042	6	-12	246				0,023865443	-0,047730887	0,97848318
96	00:00:13:042	3	-12	249				0,011932722	-0,047730887	0,990415902
97	00:00:13:042	6	-9	251				0,023865443	-0,035798165	0,99837105
98	00:00:13:043	5	-12	257				0,01988787	-0,047730887	1,022236493
99	00:00:13:043	3	-11	255				0,011932722	-0,043753313	1,014281346
100	00:00:14:071	0	-11	249				0	-0,043753313	0,990415902
101	00:00:14:072	7	-8	254				0,027843017	-0,031820591	1,010303772
102	00:00:14:072	4	-3	256				0,015910296	-0,011932722	1,018258919
103	00:00:14:072	9	1	259				0,035798165	0,003977574	1,030191641
104	00:00:14:072	8	-1	258				0,031820591	-0,003977574	1,026214067
105	00:00:14:072	6	0	260				0,023865443	0	1,034169215
106	00:00:14:072	1	0	247				0,003977574	0	0,982460754
107	00:00:14:072	2	2	250				0,007955148	0,007955148	0,994393476
108	00:00:14:072	4	3	257				0,015910296	0,011932722	1,022236493
109	00:00:14:072	3	10	240				0,011932722	0,039775739	0,954617737
110	00:00:14:072	-2	0	264				-0,007955148	0	1,050079511
111	00:00:14:073	1	5	279				0,003977574	0,01988787	1,109743119
112	00:00:14:073	3	4	272				0,011932722	0,015910296	1,081900102
113	00:00:14:073	3	4	276				0,011932722	0,015910296	1,097810398
114	00:00:14:073	4	3	256				0,015910296	0,011932722	1,018258919
115	00:00:14:073	4	7	252				0,015910296	0,027843017	1,002348624
116	00:00:14:073	3	5	249				0,011932722	0,01988787	0,990415902
117	00:00:14:073	6	6	259				0,023865443	0,023865443	1,030191641
118	00:00:14:073	-1	12	257				-0,003977574	0,047730887	1,022236493
119	00:00:14:073	-5	15	268				-0,01988787	0,059663609	1,065989806
120	00:00:14:073	-7	18	266				-0,027843017	0,07159633	1,058034659
121	00:00:14:073	-6	16	266				-0,023865443	0,063641182	1,058034659
122	00:00:14:074	-10	23	269				-0,039775739	0,0914842	1,06996738
123	00:00:14:074	-8	25	258				-0,031820591	0,099439348	1,026214067
124	00:00:14:074	-4	25	255				-0,015910296	0,099439348	1,014281346
125	00:00:14:074	-10	30	254				-0,039775739	0,119327217	1,010303772
126	00:00:14:074	-14	27	256				-0,055686035	0,107394495	1,018258919
127	00:00:14:074	-20	31	267				-0,079551478	0,123304791	1,062012232
128	00:00:14:075	-23	35	257				-0,0914842	0,139215087	1,022236493
129	00:00:14:075	-7	22	238				-0,027843017	0,087506626	0,946662589
130	00:00:14:075	-24	46	248				-0,095461774	0,1829684	0,986438328
131	00:00:14:075	-25	50	250				-0,099439348	0,198878695	0,994393476
132	00:00:14:075	-25	40	248				-0,099439348	0,159102956	0,986438328
133	00:00:14:075	-31	40	240				-0,123304791	0,159102956	0,954617737
134	00:00:14:075	-45	54	241				-0,178990826	0,214788991	0,958595311
135	00:00:14:075	-52	49	237				-0,206833843	0,194901121	0,942685015
136	00:00:14:075	-60	56	246				-0,238654434	0,222744139	0,97848318
137	00:00:14:075	-54	53	242				-0,214788991	0,210811417	0,962572885
138	00:00:14:075	-53	56	236				-0,210811417	0,222744139	0,938707441
139	00:00:14:075	-50	57	236				-0,198878695	0,226721713	0,938707441
140	00:00:14:075	-51	59	221				-0,202856269	0,23467686	0,879043833
141	00:00:14:075	-56	60	214				-0,222744139	0,238654434	0,851200815
142	00:00:14:075	-64	62	206				-0,25456473	0,246609582	0,819380224
143	00:00:14:075	-66	63	204				-0,262519878	0,250587156	0,811425076
144	00:00:14:076	-63	62	215				-0,250587156	0,246609582	0,855178389
145	00:00:14:076	-64	64	221				-0,25456473	0,25456473	0,879043833
146	00:00:14:076	-63	61	225				-0,250587156	0,242632008	0,894954128
147	00:00:14:076	-62	62	228				-0,246609582	0,246609582	0,90688685
148	00:00:14:076	-63	63	232				-0,250587156	0,250587156	0,922797146
149	00:00:14:076	-59	59	232				-0,23467686	0,23467686	0,922797146
150	00:00:14:076	-62	79	236				-0,246609582	0,314228338	0,938707441
151	00:00:14:076	-53	56	245				-0,210811417	0,222744139	0,974505607
152	00:00:14:076	-56	68	244				-0,222744139	0,270475025	0,970528033
153	00:00:14:076	-58	60	235				-0,230699286	0,238654434	0,934729867
154	00:00:14:076	-62	62	228				-0,246609582	0,246609582	0,90688685
155	00:00:14:076	-63	61	233				-0,250587156	0,242632008	0,92677472
156	00:00:14:076	-73	62	221				-0,290362895	0,246609582	0,879043833
157	00:00:14:076	-84	64	222				-0,334116208	0,25456473	0,883021407
158	00:00:14:076	-77	63	225				-0,306273191	0,250587156	0,894954128
159	00:00:14:076	-75	66	237				-0,298318043	0,262519878	0,942685015
160	00:00:14:077	-71	60	234				-0,282407747	0,238654434	0,930752294
161	00:00:14:077	-66	62	229				-0,262519878	0,246609582	0,910864424
162	00:00:14:077	-66	60	226				-0,262519878	0,238654434	0,898931702
163	00:00:14:077	-63	55	217				-0,250587156	0,218766565	0,863133537
164	00:00:14:077	-58	62	210				-0,230699286	0,246609582	0,83529052
165	00:00:14:077	-56	60	209				-0,222744139	0,238654434	0,831312946
166	00:00:14:078	-54	60	223				-0,214788991	0,238654434	0,886998981
167	00:00:14:078	-54	62	230				-0,214788991	0,246609582	0,914841998
168	00:00:14:078	-50	59	239				-0,198878695	0,23467686	0,950640163
169	00:00:14:078	-56	63	230				-0,222744139	0,250587156	0,914841998
170	00:00:14:078	-62	63	222				-0,246609582	0,250587156	0,883021407
171	00:00:14:078	-59	64	226				-0,23467686	0,25456473	0,898931702
172	00:00:14:078	-48	60	233				-0,190923547	0,238654434	0,92677472
173	00:00:14:078	-46	55	237				-0,1829684	0,218766565	0,942685015
174	00:00:14:078	-53	57	235				-0,210811417	0,226721713	0,934729867
175	00:00:14:078	-60	59	233				-0,238654434	0,23467686	0,92677472
176	00:00:14:079	-55	61	245				-0,218766565	0,242632008	0,974505607
177	00:00:14:079	-53	59	248				-0,210811417	0,23467686	0,986438328
178	00:00:14:079	-46	55	238				-0,1829684	0,218766565	0,946662589
179	00:00:14:079	-38	59	238				-0,151147808	0,23467686	0,946662589
180	00:00:14:079	-37	58	240				-0,147170234	0,230699286	0,954617737
181	00:00:14:079	-49	54	230				-0,194901121	0,214788991	0,914841998
182	00:00:14:079	-46	55	235				-0,1829684	0,218766565	0,934729867
183	00:00:14:079	-42	52	233				-0,167058104	0,206833843	0,92677472
184	00:00:14:079	-41	50	235				-0,16308053	0,198878695	0,934729867
185	00:00:14:079	-38	48	236				-0,151147808	0,190923547	0,938707441
186	00:00:14:079	-39	52	246				-0,155125382	0,206833843	0,97848318
187	00:00:14:079	-33	53	246				-0,131259939	0,210811417	0,97848318
188	00:00:14:079	-33	53	246				-0,131259939	0,210811417	0,97848318
189	00:00:14:079	-32	59	251				-0,127282365	0,23467686	0,99837105
190	00:00:14:079	-34	54	251				-0,135237513	0,214788991	0,99837105
191	00:00:14:079	-40	51	247				-0,159102956	0,202856269	0,982460754
192	00:00:14:080	-40	50	236				-0,159102956	0,198878695	0,938707441
193	00:00:14:080	-36	51	239				-0,143192661	0,202856269	0,950640163
194	00:00:14:080	-32	51	243				-0,127282365	0,202856269	0,966550459
195	00:00:14:080	-44	55	244				-0,175013252	0,218766565	0,970528033
196	00:00:14:080	-40	48	237				-0,159102956	0,190923547	0,942685015
197	00:00:14:080	-34	52	239				-0,135237513	0,206833843	0,950640163
198	00:00:14:080	-32	50	241				-0,127282365	0,198878695	0,958595311
199	00:00:14:080	-23	48	242				-0,0914842	0,190923547	0,962572885
0	00:00:15:068	-17	47	243				-0,067618756	0,186945973	0,966550459
1	00:00:15:068	-17	48	241				-0,067618756	0,190923547	0,958595311
2	00:00:15:068	-18	50	246				-0,07159633	0,198878695	0,97848318
3	00:00:15:068	-24	49	251				-0,095461774	0,194901121	0,99837105
4	00:00:15:068	-23	48	246				-0,0914842	0,190923547	0,97848318
5	00:00:15:068	-24	49	245				-0,095461774	0,194901121	0,974505607
6	00:00:15:068	-21	48	255				-0,083529052	0,190923547	1,014281346
7	00:00:15:068	-27	54	256				-0,107394495	0,214788991	1,018258919
8	00:00:15:069	-26	51	254				-0,103416922	0,202856269	1,010303772
9	00:00:15:072	-18	48	247				-0,07159633	0,190923547	0,982460754
10	00:00:15:072	-13	50	253				-0,051708461	0,198878695	1,006326198
11	00:00:15:072	-8	47	250				-0,031820591	0,186945973	0,994393476
12	00:00:15:072	-12	41	248				-0,047730887	0,16308053	0,986438328
13	00:00:15:072	-16	48	256				-0,063641182	0,190923547	1,018258919
14	00:00:15:072	-15	48	251				-0,059663609	0,190923547	0,99837105
15	00:00:15:072	-16	50	245				-0,063641182	0,198878695	0,974505607
16	00:00:15:072	-6	49	239				-0,023865443	0,194901121	0,950640163
17	00:00:15:072	-6	44	242				-0,023865443	0,175013252	0,962572885
18	00:00:15:072	0	48	247				0	0,190923547	0,982460754
19	00:00:15:072	-8	48	245				-0,031820591	0,190923547	0,974505607
20	00:00:15:072	-18	50	245				-0,07159633	0,198878695	0,974505607
21	00:00:15:072	-12	45	247				-0,047730887	0,178990826	0,982460754
22	00:00:15:072	-18	46	247				-0,07159633	0,1829684	0,982460754
23	00:00:15:072	-23	52	254				-0,0914842	0,206833843	1,010303772
24	00:00:15:072	-20	48	242				-0,079551478	0,190923547	0,962572885
25	00:00:15:073	-15	50	241				-0,059663609	0,198878695	0,958595311
26	00:00:15:073	-2	47	240				-0,007955148	0,186945973	0,954617737
27	00:00:15:073	-1	45	245				-0,003977574	0,178990826	0,974505607
28	00:00:15:073	-5	46	246				-0,01988787	0,1829684	0,97848318
29	00:00:15:073	4	49	249				0,015910296	0,194901121	0,990415902
30	00:00:15:073	2	51	248				0,007955148	0,202856269	0,986438328
31	00:00:15:073	-4	49	243				-0,015910296	0,194901121	0,966550459
32	00:00:15:073	-11	52	246				-0,043753313	0,206833843	0,97848318
33	00:00:15:073	-16	50	248				-0,063641182	0,198878695	0,986438328
34	00:00:15:073	-23	49	257				-0,0914842	0,194901121	1,022236493
35	00:00:15:073	-21	49	255				-0,083529052	0,194901121	1,014281346
36	00:00:15:073	-17	51	252				-0,067618756	0,202856269	1,002348624
37	00:00:15:073	-14	49	249				-0,055686035	0,194901121	0,990415902
38	00:00:15:073	-12	49	251				-0,047730887	0,194901121	0,99837105
39	00:00:15:073	-1	52	252				-0,003977574	0,206833843	1,002348624
40	00:00:15:073	0	50	248				0	0,198878695	0,986438328
41	00:00:15:073	0	49	241				0	0,194901121	0,958595311
42	00:00:15:074	-3	52	241				-0,011932722	0,206833843	0,958595311
43	00:00:15:074	-7	52	250				-0,027843017	0,206833843	0,994393476
44	00:00:15:074	-16	54	248				-0,063641182	0,214788991	0,986438328
45	00:00:15:074	-14	56	247				-0,055686035	0,222744139	0,982460754
46	00:00:15:074	-5	51	246				-0,01988787	0,202856269	0,97848318
47	00:00:15:075	2	46	245				0,007955148	0,1829684	0,974505607
48	00:00:15:075	8	47	244				0,031820591	0,186945973	0,970528033
49	00:00:15:075	8	44	236				0,031820591	0,175013252	0,938707441
50	00:00:15:075	3	51	242				0,011932722	0,202856269	0,962572885
51	00:00:15:075	-4	51	247				-0,015910296	0,202856269	0,982460754
52	00:00:15:075	-7	53	254				-0,027843017	0,210811417	1,010303772
53	00:00:15:075	-14	54	249				-0,055686035	0,214788991	0,990415902
54	00:00:15:075	-15	54	247				-0,059663609	0,214788991	0,982460754
55	00:00:15:075	-15	53	254				-0,059663609	0,210811417	1,010303772
56	00:00:15:075	-15	53	253				-0,059663609	0,210811417	1,006326198
57	00:00:15:075	-10	50	253				-0,039775739	0,198878695	1,006326198
58	00:00:15:075	-4	52	249				-0,015910296	0,206833843	0,990415902
59	00:00:15:076	2	51	241				0,007955148	0,202856269	0,958595311
60	00:00:15:076	0	48	242				0	0,190923547	0,962572885
61	00:00:15:076	-3	51	244				-0,011932722	0,202856269	0,970528033
62	00:00:15:076	0	54	241				0	0,214788991	0,958595311
63	00:00:15:076	0	55	242				0	0,218766565	0,962572885
64	00:00:15:076	-1	57	246				-0,003977574	0,226721713	0,97848318
65	00:00:15:076	-4	58	245				-0,015910296	0,230699286	0,974505607
66	00:00:15:076	-7	56	247				-0,027843017	0,222744139	0,982460754
67	00:00:15:076	-6	57	249				-0,023865443	0,226721713	0,990415902
68	00:00:15:076	-7	58	248				-0,027843017	0,230699286	0,986438328
69	00:00:15:076	-11	56	245				-0,043753313	0,222744139	0,974505607
70	00:00:15:076	-9	57	253				-0,035798165	0,226721713	1,006326198
71	00:00:15:076	-11	58	260				-0,043753313	0,230699286	1,034169215
72	00:00:15:076	-7	56	258				-0,027843017	0,222744139	1,026214067
73	00:00:15:076	-17	55	258				-0,067618756	0,218766565	1,026214067
74	00:00:15:076	-5	58	256				-0,01988787	0,230699286	1,018258919
75	00:00:15:076	-9	59	254				-0,035798165	0,23467686	1,010303772
76	00:00:15:077	-9	59	256				-0,035798165	0,23467686	1,018258919
77	00:00:15:077	-5	61	255				-0,01988787	0,242632008	1,014281346
78	00:00:15:077	-11	56	254				-0,043753313	0,222744139	1,010303772
79	00:00:15:077	-4	52	241				-0,015910296	0,206833843	0,958595311
80	00:00:15:077	6	45	232				0,023865443	0,178990826	0,922797146
81	00:00:15:077	8	41	238				0,031820591	0,16308053	0,946662589
82	00:00:15:077	9	44	234				0,035798165	0,175013252	0,930752294
83	00:00:15:077	8	41	234				0,031820591	0,16308053	0,930752294
84	00:00:15:077	9	42	240				0,035798165	0,167058104	0,954617737
85	00:00:15:077	-5	43	238				-0,01988787	0,171035678	0,946662589
86	00:00:15:077	-7	50	239				-0,027843017	0,198878695	0,950640163
87	00:00:15:078	-4	47	246				-0,015910296	0,186945973	0,97848318
88	00:00:15:078	18	31	251				0,07159633	0,123304791	0,99837105
89	00:00:15:078	25	35	236				0,099439348	0,139215087	0,938707441
90	00:00:15:078	31	33	233				0,123304791	0,131259939	0,92677472
91	00:00:15:078	38	32	230				0,151147808	0,127282365	0,914841998
92	00:00:15:078	37	34	237				0,147170234	0,135237513	0,942685015
93	00:00:15:078	36	35	251				0,143192661	0,139215087	0,99837105
94	00:00:15:079	37	30	256				0,147170234	0,119327217	1,018258919
95	00:00:15:079	30	27	258				0,119327217	0,107394495	1,026214067
96	00:00:15:079	20	30	259				0,079551478	0,119327217	1,030191641
97	00:00:15:079	20	27	253				0,079551478	0,107394495	1,006326198
98	00:00:15:079	23	26	253				0,0914842	0,103416922	1,006326198
